id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
2127,Seedance 2.0 Top Gun Pigeon Prompt,A video prompt for Seedance 2.0 creating a 'Top Gun' parody featuring a plump city pigeon in an aviator helmet engaging in a rooftop dogfight with a seagull.,"TOP GUN: PIGEON — Rooftop Dogfight
A plump city pigeon with a tiny leather aviator helmet and goggles, puffed chest, strutting with absurd confidence, stands on the wing of a toy drone on a New York City rooftop. His rival, a seagull twice his",https://x.com/Dheepanratnam/status/2037229577664172505,2026-03-26T18:05:55.000Z,"{""name"":""Dheepan Ratnam"",""link"":""https://x.com/Dheepanratnam""}",[],[],"[{""id"":""69c6200fbbb1ef0004f83450"",""url"":""https://video.twimg.com/amplify_video/2037228314637541376/vid/avc1/2560x1440/9oPfh2PcwBAvMOCo.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037228314637541376/img/0prgbxVIfAS-zfri.jpg"",""caption"":null}]"
2126,Seedance 2.0 Granny Skateboard Prompt,"A text-to-video prompt for Seedance 2.0 featuring an 85-year-old grandmother shredding a massive halfpipe at a championship, detailing her attire and the environment.","GRANNY SHREDS — Grandma Skateboard Championship
A tiny 85 year old grandmother, white hair in a perfect bun, wearing a floral dress, pearl necklace, and neon green high top sneakers, stands at the top of a massive halfpipe at a packed",https://x.com/Dheepanratnam/status/2037278144739090898,2026-03-26T21:18:55.000Z,"{""name"":""Dheepan Ratnam"",""link"":""https://x.com/Dheepanratnam""}",[],[],"[{""id"":""69c6200f08d03a0004dfe15f"",""url"":""https://video.twimg.com/amplify_video/2037277589916803072/vid/avc1/2560x1440/MP5xe1CUkTvfk2__.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037277589916803072/img/iKFW8SQqRDtlSR4P.jpg"",""caption"":null}]"
2125,Seedance 2.0 Weapon Clash Prompt,"A detailed prompt for a dynamic action scene in the style of 'Fog Hill of Five Elements,' featuring two warriors colliding with dual weapons in a high-contrast red-black palette.","Shot 1: Weapon Clash · Explosive Opening

Authentic Fog Hill of Five Elements Chinese animation style, sharp hard-edged ink lines, high-contrast red-black dark palette.
Two warriors wield dual weapons and collide head-on—long weapon sweeping, short blade thrusting—locking at the",https://x.com/0xbisc/status/2037129377557995970,2026-03-26T11:27:46.000Z,"{""name"":""Latte"",""link"":""https://x.com/0xbisc""}",[],[],"[{""id"":""69c6200c08d03a0004dfe15e"",""url"":""https://video.twimg.com/amplify_video/2037129292065497090/vid/avc1/1280x720/76dFCD7iXwEA31sA.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037129292065497090/img/TEYJMwhZNS95Mx0i.jpg"",""caption"":null}]"
2124,Seedance 2.0 15s Continuous Shot Prompt (Attempt 1),"A prompt for Seedance 2.0 specifying a 15-second, single continuous shot featuring an attractive female figure standing still, emphasizing detailed clothing textures, skin pores, and faint perspiration.","FORMAT: 15s / ONE CONTINUOUS SHOT

SUBJECTS: An alluring, highly attractive female figure. She stands completely still, wearing a highly detailed mini skirt outfit with visible fabric textures, skin pores, and faint perspiration.
ENVIRONMENT: A brightly lit",https://x.com/aimikoda/status/2037046894686593276,2026-03-26T06:00:00.000Z,"{""name"":""Aimi Kōda"",""link"":""https://x.com/aimikoda""}",[],[],"[{""id"":""69c6200bbbb1ef0004f8344f"",""url"":""https://video.twimg.com/amplify_video/2037038250007670784/vid/avc1/1280x720/xkJTY3O1ZtVdkJK6.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037038250007670784/img/TFgb2PRUIReuhXe5.jpg"",""caption"":null}]"
2123,Cyber-Noir Glitch Transformation Sequence,"A highly detailed, multi-stage prompt for Seedance 2.0 describing a 15-second Cyber-Noir sequence where a character undergoes a terrifying digital glitch and transformation into a corrupted hardware entity, using specific visual styles like anamorphic distortion and the 'Vertigo' effect.","Character & Setup 
Full-body shot based on the reference. She wears a wide-brimmed tech-hat, partially obscuring eyes that are wide with panic. Her expression is one of ""losing control""—mouth slightly agape, gasping for air. Clothing: A tattered white tactical poncho over a sleek, liquid-metal bodysuit. Environment: An abandoned ""Neon Graveyard."" Toppled holographic billboards flicker with ""ERROR"" signs. Rain falls vertically, but gravity is warping, causing some droplets to float upward. Visual Style Cyber-Noir Aesthetics: High contrast, deep teals, and harsh magenta accents. Anamorphic Distortion: Heavy ""lens breathing"" and chromatic aberration at the edges of the frame to simulate a digital stroke. Texture: Gritty 16mm film stock with digital ""glitch"" overlays that tear the screen periodically. Camera Rules The ""Vertigo"" Effect: A slow dolly zoom (zooming in while moving the camera back). Focus: Shifting sporadically between her terrified eyes and the ""glitching"" limb. The Sequence (0–15s) 0–3s · The Trigger She is slumped against a rusted pillar, clutching her left shoulder. Suddenly, her body jerks as if struck by high voltage. Her hat falls off, revealing hair that begins to float as if in zero-G. Small ""pixels"" of light begin to flake off her skin like digital dandruff. 3–6s · Data Breach She screams, but the sound is a distorted, electronic screech. Her left arm begins to ""dejitter""—vibrating so fast it appears in three places at once. Translucent, holographic code-streams erupt from her pores, spiraling around her like a digital cyclone. 6–9s · System Overwrite The ""organic armor"" is replaced by Geometric Shards. Obsidian-like polygons burst from her back, forming jagged wings that don't look flight-capable—they look like shards of a broken mirror. Her skin turns a matte, synthetic grey. A ""Loading"" ring glows faintly and painfully beneath the skin of her forehead. 9–12s · The Glitch Her physical form begins to ""lag."" She moves forward, but her ""after-images"" stay behind for a second too long. The environment around her turns into wireframe models. The golden liquid from your original prompt is replaced by Iridescent Mercury that flows upward, defying gravity, coating her face in a liquid chrome mask. 12–15s · The Hollow Shell The transformation stops abruptly. She stands perfectly still, a terrifying fusion of woman and corrupted hardware. Her eyes are now two hollow, glowing white voids. She tilts her head at an unnatural, 90-degree angle toward the camera. The ""ERROR"" signs in the background all turn solid red simultaneously.",https://x.com/chatgptpaglu/status/2037046194426548478,2026-03-26T05:57:13.000Z,"{""name"":""yusra."",""link"":""https://x.com/chatgptpaglu""}",[],[],"[{""id"":""69c6200a08d03a0004dfe15d"",""url"":""https://video.twimg.com/ext_tw_video/2037046100885164032/pu/vid/avc1/720x1280/AXrt6ArOMwBrcIs9.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2037046100885164032/pu/img/gHGrjukpYZeyWkOo.jpg"",""caption"":null}]"
2122,Epic Fantasy Battle Scene Prompt for Seedance 2.0,"A detailed, cinematic prompt designed for Seedance 2.0 to generate a 10-second fantasy battle sequence. It starts with a dark armored leader and his army facing a colossal sand monster that erupts from the ground, detailing the action, lighting, and camera movement.","Cinematic 10-second animation sequence starting from the original image. A dark armored hooded leader in intricate ornate black metallic armor with glowing teal visor stands powerfully in a desolate cracked wasteland, holding a flaming energy sword. Behind him marches an army of ethereal glowing blue ghostly warriors and other dark armored soldiers.

Suddenly the ground violently shakes and erupts. A massive colossal sand monster made of swirling, shifting sand and dust rises from the earth in front of them — a giant monstrous humanoid with glowing orange eyes, huge jagged claws, and a roaring open maw formed of sand.

The hooded leader raises his flaming sword and charges forward into battle. The ethereal blue ghosts and armored warriors rush behind him. Intense action: the leader slashes powerfully at the sand giant with his fiery sword, causing explosions of sand and sparks with every hit. The sand monster roars and swings its massive sandy arms and claws, smashing the ground and creating huge dust clouds. Warriors dodge, attack, and get thrown by the impacts. Swirling sandstorms, flying debris, glowing particles, dramatic orange fire light clashing with cool blue ethereal glows, cinematic camera movement with dynamic angles, slow-motion sword strikes and impacts, flowing capes and robes, epic fantasy battle atmosphere, hyper-detailed, highly dynamic motion, 10 seconds duration.",https://x.com/ImperfectEngel/status/2037239192200024370,2026-03-26T18:44:08.000Z,"{""name"":""Shira Wiggles"",""link"":""https://x.com/ImperfectEngel""}",[],[],"[{""id"":""69c6200a08d03a0004dfe15c"",""url"":""https://video.twimg.com/amplify_video/2037238840952344576/vid/avc1/1280x720/frrKh3rVa4Rua16K.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037238840952344576/img/5K6ijryvcDS5Lm46.jpg"",""caption"":null}]"
2121,Nike Street Graffiti Commercial,"A detailed, multi-scene prompt in Chinese for Seedance 2.0 to create a 10-minute Nike commercial in a street graffiti style, featuring a basketball player skateboarding through a city covered in vibrant graffiti, with dynamic action and strong hip-hop music synchronization.",Nike 10分钟重制广告，街头涂鸦风格。画面以城市为背景，整座城市被绘制成巨大的彩色涂鸦墙，高楼、街道、广告牌都覆盖着鲜艳的涂鸦图案。一名篮球运动员（穿着Nike最新款球鞋）踩着滑板从涂鸦墙上的篮球场滑出，动作流畅有力。他手中的篮球砸向墙面，溅出红色、黄色、蓝色的颜料，颜料在空中散开，形成新的涂鸦文字和图案。镜头快速切换，展现运动员在城市中穿梭：跳过涂鸦地铁轨道，在涂鸦天桥上扣篮，与其他穿着Nike服装的年轻人击掌。音乐为动感嘻哈，鼓点强劲，节奏明快，画面切换严格卡点。文案出现在画面中央，白色加粗字体：“Just Do It”，下方小字：“把城市当画布，把汗水当颜料。” 结尾处，运动员停下脚步，转身面对镜头，露出微笑，背景中的涂鸦墙逐渐汇聚成巨大的Nike Swoosh logo，logo闪烁着彩色光芒。整体画面色彩饱和，充满活力，突出街头文化的自由与激情。,https://x.com/ChangningL29508/status/2037285381347963154,2026-03-26T21:47:40.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c62007bbb1ef0004f8344e"",""url"":""https://video.twimg.com/amplify_video/2037285289039675392/vid/avc1/1280x720/ZHha4XS9C9G1Ki2Q.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037285289039675392/img/OWcUQPO0-RRg5B4_.jpg"",""caption"":null}]"
2120,FPV Video of Ancient London,"A prompt for Seedance 2.0 to generate an ultra-realistic, cinematic FPV (First-Person View) video flying through ancient London, featuring medieval architecture and golden-hour lighting.","Ultra-realistic, cinematic FPV flying through ancient London, racing over the Thames River and medieval bridges, diving through fortified city gates, weaving past timber-framed houses, Gothic cathedrals, bustling marketplaces, horse-drawn carriages, and royal courtyards, then spiraling above towering stone castles and fortified walls. Fast-paced, golden-hour lighting, rich textures, mist in the air, epic scale, 4K aesthetic",https://x.com/ZaraIrahh/status/2036978665238802563,2026-03-26T01:28:53.000Z,"{""name"":""Zara"",""link"":""https://x.com/ZaraIrahh""}",[],[],"[{""id"":""69c62006bbb1ef0004f8344d"",""url"":""https://video.twimg.com/ext_tw_video/2036978625820643328/pu/vid/avc1/1280x720/zUiu4hobRV5ZtAdO.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2036978625820643328/pu/img/jTNoJ_UTJumfwxUD.jpg"",""caption"":null}]"
2119,Anime Witch Transformation with Bat Wings,"A detailed, multi-scene prompt for a video featuring an anime-style sketch art woman transforming by causing a staff to disappear and large bat wings to emerge, before flying off a cliff towards a castle.","""Image1   is the reference for the entire video.  It is a sketch art anime style.
1sec-3seconds the woman is standing still and the wind is blowing hard. Her dress and hair are blowing in the wind.
4sec-6sec the woman magically causes the staff in her hand to disappear. She smiles with an evil smile.
7sec-15sec She holds out her arms and large bat wings appear from her back draping down from her arms. (the wings should be attached to her as the wings are attached to a bat). She turns  her back to the camera and jumps off the cliff flying towards the castle in the distance, wings flapping like a bat. She should have bat wimgs and not bird wings. The sketch art anime style should be used throughout the video just like the reference image1""",https://x.com/VampireBella13/status/2037248869663433117,2026-03-26T19:22:35.000Z,"{""name"":""Mistress Belladonna Nightshade"",""link"":""https://x.com/VampireBella13""}","[""https://pbs.twimg.com/media/HEXC1K5bkAA5cxP.jpg""]","[""https://pbs.twimg.com/media/HEXC1K5bkAA5cxP.jpg""]","[{""id"":""69c62006bbb1ef0004f8344c"",""url"":""https://video.twimg.com/amplify_video/2037248625496252418/vid/avc1/1280x720/SLbdR2on04Gp448N.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037248625496252418/img/t9MFWwMT2kkHdtho.jpg"",""caption"":null}]"
2118,Surreal Dream Collapse Sequence,"A highly detailed, multi-shot prompt for Seedance 2.0, describing a surreal, cinematic sequence involving red-cloaked figures, giant stone faces, a glowing tree, and a transition to a sci-fi dream research facility, emphasizing narrative and visual complexity.","Shot 1 : Low wide tracking shot from behind the red-cloaked group as they walk slowly toward the glowing tree across the white valley floor. The giant face on the right subtly begins turning toward the left, stone creaking, dust shedding from its surface Shot 2 : Medium close shot on two walkers stopping abruptly, both turning toward each other in shock, pale reflected light on their faces, distant rumble echoing. One whispers, “Did it move?” Shot 3 : Hard cut to a breathtaking aerial crane-up, rising high above the valley into a godlike overhead view. As the camera ascends, the left giant finally answers in a deep ancient voice that rolls across the landscape: “Dreamers… you have returned.” Shot 4 : Elegant descending orbit around the central tree. The white horse walks slowly toward the trunk with unnatural calm. As the horse touches the tree, its body dissolves into pale particles and flowing light, vanishing into the bark as if absorbed into memory. The ground ripples outward in soft concentric distortions. Shot 5 : The world begins collapsing into surreal instability. The red-cloaked figures brace themselves as reality peels open around them. Camera whips upward and backward in a dizzying dream-collapse, beautiful not horrific. Shot 6 : Cut to a sleek sci-fi dream research facility. A small group of people sleep in a circular chamber, connected to futuristic interfaces, sharing dream projections of the exact surreal valley. One wall-sized hologram shows the tree and giant faces. The atmosphere is hushed, awestruck, luminous blue-white. Final camera push inward as the group watches the shared dream together, revealing that the entire vision is a collective dream space.",https://x.com/ChangningL29508/status/2037176815538876615,2026-03-26T14:36:16.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c6200408d03a0004dfe15b"",""url"":""https://video.twimg.com/amplify_video/2037176684332670978/vid/avc1/1280x720/pf0Hkndr6Q164Rc8.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037176684332670978/img/yWvR0zd2GTzvi-0j.jpg"",""caption"":null}]"
2117,Levitating Monk Controlling Cosmic Dust Vortex,"A highly descriptive prompt for Seedance 2.0 generating a mystical, high-end VFX scene of a levitating monk in a temple courtyard controlling a vortex of cosmic dust. The prompt specifies the scene progression, camera motion (circular crane), lighting (moonlit with inner glow), and style elements (temporal distortion, slow-motion aura).","A levitating monk controlling a vortex of cosmic dust in a temple courtyard.The scene starts with dust particles swirling around the still figure. Camera Motion: Circular crane motion rising above, tilting down as the vortex expands outward. Ends with the monk’s robe flowing as stars flicker within the dust spiral. Lighting: Moonlit with inner glow from the vortex, subtle rim light on the figure. Style: Mystical, high-end VFX with cosmic elements, temporal distortion, slow-motion aura ripples.",https://x.com/ChangningL29508/status/2037178535308300787,2026-03-26T14:43:06.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c62002bbb1ef0004f83426"",""url"":""https://video.twimg.com/amplify_video/2037178351715311618/vid/avc1/834x1112/B5SehlIILE5rydSm.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037178351715311618/img/5dbJ7MB2NTUMUYNM.jpg"",""caption"":null}]"
2116,Genshin Impact Characters Dancing in School Corridor,"A highly detailed, multi-scene prompt for Seedance 2.0 generating an anime CG style animation featuring three characters, including The Wanderer from Genshin Impact, performing an energetic dance routine in a realistic school corridor. The prompt specifies character outfits, environment details, camera movements, and timing.","Genshin Impact anime CG style animation. Three anime characters dancing together in a realistic school corridor environment. Fun energetic dance video.

Environment: Realistic school hallway — white drop ceiling with fluorescent lights, terrazzo floor, cream walls on left, red brick wall on right with bulletin board. The corridor stretches into the background.

LEFT ANIME CHARACTER: A tall anime-style girl with long straight black hair, wearing a black crop camisole top and loose grey casual pants, white shoes. She dances with relaxed cool energy — swaying, arms flowing, hair bouncing.

CENTER CHARACTER — THE WANDERER: Genshin Impact character Scaramouche/Wanderer. Short dark navy blue hair, pale skin, blue-violet eyes. Wearing: white outer coat with large teal-blue decorative side wing panels printed with white patterns, black inner bodysuit, dark pleated mini hakama skirt, purple sash with tassels, black fingerless gauntlets, white leg wraps, blue open-toe sandals. His signature wide flat kasa hat with gold and blue metallic ornaments floats above his head. He dances in the center with swagger — smooth body rolls, side steps, his wide coat panels dramatically billowing with each move.

RIGHT ANIME CHARACTER: A tall anime-style girl with long straight dark brown hair, wearing a white crop tank top and dark wide-leg pants, white sneakers. She dances with upbeat fun moves — arms raised, bouncing to the rhythm.

[0-5s] Wide shot — all three anime characters stand in the school corridor. They begin dancing together in sync. The Wanderer in the center hits a confident groove, leaning into the beat. Both girls match his energy on either side. Camera steady at medium-wide angle.

[5-9s] The Wanderer does a flashy spin, his coat panels flaring out in a circle. The girls do synchronized shoulder rolls. Camera slowly pushes in to medium shot. The corridor lighting casts nice shadows.

[9-14s] All three do a coordinated sequence — step left, step right, arm wave. The Wanderer does a stylish final pose with one arm extended, coat billowing. Both girls strike cute poses beside him. Camera pulls back to wide shot. Hold.",https://x.com/Mayz1169/status/2037082636397764824,2026-03-26T08:22:02.000Z,"{""name"":""Kiki"",""link"":""https://x.com/Mayz1169""}",[],[],"[{""id"":""69c6200108d03a0004dfe135"",""url"":""https://video.twimg.com/amplify_video/2037082309846089728/vid/avc1/720x1280/epl-rqtrD_gQofev.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037082309846089728/img/39WjcKs37TA3iyZI.jpg"",""caption"":null}]"
2115,Painting Character Steals and Drinks Cola,"A narrative prompt in Chinese for Seedance 2.0 describing a sequence where a character in a painting nervously peeks out, quickly grabs a can of cola, drinks it, and then returns it just as footsteps approach. The scene concludes with a cowboy taking the cola and a final shot of the can with a tagline.","畫裡面的人物心虛的表情，眼睛左右看了看探出畫框，快速的將手伸出畫框拿起可樂喝了一口，然後露出一臉滿足的表情，這時傳來腳步聲，畫中的人物趕緊將可樂放回原位，此時一位西部牛仔拿起杯子裡的可樂走了，最後鏡頭前推畫面慢慢變得純黑背景只有頂光照耀的罐裝可樂，畫面最下方出現藝術感字幕和旁白：""宜口可樂，不可不嘗！""",https://x.com/ChangningL29508/status/2037286180207661296,2026-03-26T21:50:50.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c62000bbb1ef0004f83425"",""url"":""https://video.twimg.com/amplify_video/2037286088172244993/vid/avc1/1470x630/c_36R8AmyyGO-KwN.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037286088172244993/img/hh7Ul0vm1wkH2DmW.jpg"",""caption"":null}]"
2114,Woman Walking in Chaos,"A cinematic prompt for Seedance 2.0 generating a scene of a woman walking calmly toward the camera while a building burns behind her, emphasizing the contrast between her composure and the surrounding panic. The prompt specifies camera movement (reverse dolly tracking) and visual effects like shallow depth of field and fire reflection on wet pavement.","A woman walking slowly toward the camera, face calm but eyes filled with fear . Behind her, a building catches fire and people run in panic. Urban street at night with fire reflecting on wet pavement. Reverse dolly tracking in front of her, background action unfolding behind, shallow depth of field on face, contrast between calm and chaos.",https://x.com/ChangningL29508/status/2036957621551575347,2026-03-26T00:05:16.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c61ffe08d03a0004dfe134"",""url"":""https://video.twimg.com/amplify_video/2036957486364987392/vid/avc1/1280x720/WkZDUu_5EyU0zesJ.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2036957486364987392/img/h2IuCLsSriJGWcJA.jpg"",""caption"":null}]"
2113,Warzone Chaos Sensory Overload Video,"A prompt for Seedance 2.0 to generate a video depicting a man disoriented in the middle of a chaotic, warzone-like city street. The scene uses a 360-degree spinning camera, slow motion, muffled sound, and motion blur to create an intense sensory overload effect as explosions erupt and people flee.","A man standing in the middle of a street, disoriented, ears ringing, face covered in dust. Looks around as explosions erupt and people run in every direction. Warzone-like city street with debris, smoke, and chaos unfolding, 360° spinning camera around him with slight slow motion, motion blur on background, sound muffled, intense sensory overload effect.",https://x.com/ChangningL29508/status/2036957990272851988,2026-03-26T00:06:44.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c61ffd08d03a0004dfe133"",""url"":""https://video.twimg.com/amplify_video/2036957875235676160/vid/avc1/1280x720/rNkAOEK9WlaoaOZT.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2036957875235676160/img/aO2fatC49SA7crT_.jpg"",""caption"":null}]"
2112,The Great Fish Heist: Cat Burglar Kitchen Raid Video,"An extremely detailed, time-coded prompt for Seedance 2.0 to generate a 15-second 3D animated comedy short titled 'The Great Fish Heist.' The video features a chubby orange tabby cat burglar attempting to steal salmon, encountering a massive golden retriever, and culminating in slapstick chaos and a moonwalk exit, emphasizing Pixar quality lighting and fur rendering.","THE GREAT FISH HEIST — Cat Burglar Kitchen Raid A chubby orange tabby cat with enormous green eyes, wearing a tiny black turtleneck and a miniature ski mask pushed up on his forehead, sneaks across a moonlit kitchen counter toward an unguarded salmon fillet on a cutting board. High budget 3D animation, Pixar quality lighting and fur rendering. [0s–1.5s] Wide shot of a beautiful modern kitchen at night. Moonlight streams through the window. Everything is still. Then two glowing green eyes appear from behind a fruit bowl. [1.5s–3s] The cat rolls across the counter like a secret agent, knocking over a salt shaker. He freezes. Catches it midair with one paw. Places it back. Wipes his brow with immense relief. [3s–5s] He reaches the salmon. His pupils dilate to full circles. A single tear of joy rolls down his cheek. He reaches out one trembling paw, claws extended delicately. [5s–7s] A dog's bark echoes from another room. The cat's entire body puffs up to triple size. His tail goes rigid like an exclamation mark. He grabs the salmon and stuffs the entire thing in his mouth, cheeks bulging impossibly. [7s–9s] A massive golden retriever slides into the kitchen, paws scrambling on tile, crashing into the refrigerator. The cat is already on top of the fridge, salmon hanging out of his mouth, looking down with pure contempt. [9s–11s] The dog stacks kitchen chairs to reach the fridge. The cat watches, unimpressed, casually chewing. The chair tower wobbles. The dog's eyes go wide. [11s–13s] The chairs collapse. The dog crashes through a tower of pots and pans. An explosion of kitchenware. A colander lands on the dog's head like a helmet. He sits in the wreckage, tail still wagging. [13s–15s] The cat drops the fish skeleton on the dog's head, pulls down his ski mask, and moonwalks across the counter toward the window. He turns back, salutes, and disappears into the night. Cut to black. 3D animated, Pixar quality fur and lighting, kitchen heist, cat vs dog comedy, moonlit slapstick, cinematic, 4K.",https://x.com/ChangningL29508/status/2037263402666754197,2026-03-26T20:20:20.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c61ffc08d03a0004dfe132"",""url"":""https://video.twimg.com/amplify_video/2037263234927878144/vid/avc1/1280x720/OGIswvAoQpslKEG2.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2037263234927878144/img/0PIdwUzuxeJdcQre.jpg"",""caption"":null}]"
2111,Lone Warrior on Battlefield Crane Shot Video,"A prompt for Seedance 2.0 to generate a dramatic video scene of a lone warrior standing still after a battle. The camera starts close behind the warrior and slowly rises in a crane shot to reveal the massive, smoke-filled battlefield around him, emphasizing emotional isolation and epic destruction.","A lone warrior standing still, sword lowered, breathing heavy after battle + Slowly lifts his head as silence settles around him. Battlefield covered with fallen soldiers, broken weapons, smoke drifting slowly under gray sky. Camera starts close behind him then rises with a crane shot revealing the massive battlefield around him, slow dramatic lighting, wide lens emphasizing scale, emotional isolation within epic destruction.",https://x.com/ChangningL29508/status/2036957006381379846,2026-03-26T00:02:49.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c61ffb08d03a0004dfe131"",""url"":""https://video.twimg.com/amplify_video/2036956894666039296/vid/avc1/1280x720/5pTz9n1GaWDvGKQ2.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2036956894666039296/img/0Jgyyra48W3GjPWl.jpg"",""caption"":null}]"
2110,Chibi Girls Walking with Swagger in City Video,"A highly detailed, 15-second vertical video prompt for Seedance 2.0 combining ultra-cute chibi style with photorealistic cinematic rendering. It features two adorable super-deformed chibi girls walking confidently down a sunny city sidewalk, detailing their specific outfits (one in a penguin hoodie, one in a leather jacket) and emphasizing exaggerated cute proportions, fluid animation, and warm cinematic lighting.","A highly detailed 15-second vertical 9:16 video, ultra-cute chibi style mixed with photorealistic cinematic rendering. Two adorable super-deformed chibi girls walking side-by-side down a sunny bustling city sidewalk with confident swagger. 

Left character: black bob hair with straight bangs, wearing a black-and-white penguin hoodie with big round eyes and yellow beak details, large black sunglasses, black leather jacket with silver chain and zipper, white belly visible, tiny black body, yellow feet. 

Right character: long flowing blonde hair with small blue hair clip, large dark sunglasses with purple tint, black leather jacket over white shirt with small cross necklace, black pants and boots. 

Both have huge sparkling eyes (hidden behind shades), tiny bodies, big heads, exaggerated cute proportions, subtle bouncy walk animation, playful expressions. 

Photorealistic background: warm golden sunlight, detailed urban street with shops, trees, blurred pedestrians, soft atmospheric haze, tiled sidewalk with strong leading lines. Cinematic depth of field, beautiful bokeh, realistic soft shadows and highlights, vibrant yet warm color grading, high contrast on characters. 

Mood: cool edgy fashion meets maximum kawaii baby energy. Smooth fluid animation, slight head bobs and arm swings, high detail 8K, masterpiece quality, trending TikTok chibi aesthetic inspired by Arknights Endfield and Wuthering Waves fan art. 

Add cute baby-talk vocalizations ""gugugaga pipachupi"" synced to movement. --stylize 750 --v 6",https://x.com/Just_sharon7/status/2037176549477380435,2026-03-26T14:35:12.000Z,"{""name"":""Sharon Riley"",""link"":""https://x.com/Just_sharon7""}",[],[],"[{""id"":""69c61ff908d03a0004dfe130"",""url"":""https://video.twimg.com/ext_tw_video/2037176468724473857/pu/vid/avc1/1080x1920/92Ydh2XVILMnEwcp.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2037176468724473857/pu/img/S8kjSCfuKFIRXcYZ.jpg"",""caption"":null}]"
2109,Runner Sprinting Through Crowded Market Video,"A prompt for Seedance 2.0 to generate a video of a runner sprinting through a dense, crowded market, pushing past people and obstacles. The scene uses a continuous tracking shot that weaves through the chaos, emphasizing hyper-immersive realism, vibrant colors, and objects passing close to the lens.","A runner sprinting through a crowded market, pushing past people and objects. Knocks over crates and slides under a hanging tarp without stopping. Dense street market with vibrant colors, movement everywhere, Continuous tracking shot weaving through obstacles, objects passing close to lens, slight occlusion effects, hyper-immersive realism.",https://x.com/ChangningL29508/status/2036961640269443300,2026-03-26T00:21:14.000Z,"{""name"":""Changning Liu"",""link"":""https://x.com/ChangningL29508""}",[],[],"[{""id"":""69c61ff808d03a0004dfe12f"",""url"":""https://video.twimg.com/amplify_video/2036961433108570112/vid/avc1/1280x720/DmTx1gE3bEbyW6Kt.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2036961433108570112/img/0bsv1s1y5TwyYR2R.jpg"",""caption"":null}]"
